oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18acpvmit,786168642415010030,58540.16864580009,1,17.493956,0.08527671,14.560495,0.005720665
ZTF18acpvmit,1440376642415010056,59194.376643499825,2,16.76204,0.06820371,13.904423,0.0049063833
ZTF18acpvmit,785195522415015011,58539.19552080007,2,15.862617,0.0179014,13.673807,0.0023843136
ZTF18acpvmit,1036481312415015019,58790.481319400016,2,16.311543,0.04051847,13.723919,0.0037376937
ZTF18acpvmit,1415465042415015012,59169.46504630009,1,16.419353,0.035154175,14.320329,0.005085892
ZTF18acpvmit,1121231682415015042,58875.23168980004,2,16.403088,0.04680853,13.732048,0.003998611
ZTF18acpvmit,1010483902415010035,58764.483900499996,2,15.8719,0.040668,14.008458,0.0073093073
ZTF18acpvmit,1081404182415015015,58835.40418979991,2,16.329393,0.034288406,13.7255535,0.0031161
ZTF18acpvmit,737251752415015011,58491.25175930001,2,16.439575,0.07288732,13.735118,0.006037663
ZTF18acpvmit,1150188692415015021,58904.18869209988,2,16.150331,0.04232566,13.708004,0.004463473
ZTF18acpvmit,757167482415010016,58511.16748839989,1,16.67801,0.052061632,14.645314,0.008006435
ZTF18acpvmit,1446378052415015014,59200.378055599984,2,16.401237,0.033115737,13.73189,0.0028333184
ZTF18acpvmit,1415406942415015022,59169.406944400165,2,15.770189,0.015377484,13.661034,0.0022040573
ZTF18acpvmit,1420387162415015014,59174.38716439996,2,15.71784,0.05166434,13.653374,0.0077162115
ZTF18acpvmit,772208432415010013,58526.208437500056,2,16.660294,0.09922875,13.912124,0.007895314
ZTF18acpvmit,733212502415010023,58487.21249999991,1,17.156475,0.09425203,14.5873785,0.008844068
ZTF18acpvmit,1187196162415010056,58941.19616900012,2,15.934189,0.049750846,13.997631,0.008359442
ZTF18acpvmit,737195392415015011,58491.19539349992,1,16.862364,0.110548005,14.374274,0.011176741
ZTF18acpvmit,1442399102415010232,59196.399108800106,1,17.4875,0.09521,14.56093,0.0064276913
ZTF18acpvmit,1468311482415015020,59222.311481500044,1,17.164392,0.08360392,14.401264,0.006561078
ZTF18acpvmit,1385437762415010046,59139.43776619993,1,16.175093,0.08129899,14.748433,0.021848492
ZTF18acpvmit,991482442415010020,58745.48244210007,2,15.668326,0.07358895,14.049465,0.016567925
ZTF18acpvmit,727287392415015032,58481.2873958,1,17.599432,0.09151295,14.429765,0.004938734
ZTF18acpvmit,714397262415015012,58468.39726850018,1,17.239819,0.084323466,14.406998,0.006206117
ZTF18acpvmit,1127227772415010061,58881.22777780006,1,17.500269,0.066289306,14.560074,0.004419421
ZTF18acpvmit,1468316632415015025,59222.31663190015,2,16.178556,0.08351046,13.710946,0.0086039305
ZTF18acpvmit,828170642415015069,58582.170648099855,2,15.710585,0.030711614,13.652287,0.0046129995
ZTF18acpvmit,754188622415010020,58508.18862270005,1,17.440008,0.088054545,14.564213,0.0062292186
ZTF18acpvmit,1428398342415010025,59182.39834489999,2,15.786321,0.027612926,14.02458,0.0054502455
ZTF18acpvmit,1051471672415010043,58805.47167820018,2,16.589209,0.052154575,13.917984,0.0044545387
ZTF18acpvmit,1163168632415010010,58917.16863430012,1,16.220316,0.07788797,14.736594,0.019860117
ZTF18acpvmit,1404389572415010054,59158.3895717999,2,15.433803,0.032201774,14.110063,0.009514452
ZTF18acpvmit,806170132415015008,58560.17013890017,1,16.80185,0.081414096,14.368001,0.00865287
ZTF18acpvmit,1413503692415015012,59167.503692099825,1,16.864872,0.056428507,14.374528,0.0056932587
ZTF18acpvmit,1415406942415015023,59169.406944400165,2,15.809288,0.036314562,13.666552,0.005046453
ZTF18acpvmit,1119246552415015026,58873.24655089993,2,16.326775,0.063217685,13.725315,0.0057577775
ZTF18acpvmit,1464395842415010034,59218.39584490005,2,16.418812,0.10497837,13.933858,0.010644326
ZTF18acpvmit,757203932415010016,58511.20393519988,2,16.085297,0.05036266,13.974183,0.0072054886
ZTF18acpvmit,751230342415015003,58505.23034719983,1,16.908216,0.06575644,14.378823,0.0064000157
ZTF18acpvmit,1150188692415015020,58904.18869209988,2,16.119251,0.021778455,13.704684,0.0023561362
ZTF18acpvmit,1401417082415015008,59155.417083300184,1,16.851303,0.08356821,14.373151,0.008526687
ZTF18acpvmit,1024481872415015013,58778.481875000056,2,16.747047,0.07540701,13.757528,0.004804011
ZTF18acpvmit,712329002415010009,58466.32900460018,2,15.667285,0.0396613,14.0497,0.008939904
ZTF18acpvmit,1106325052415010042,58860.325057900045,2,15.944696,0.033453375,13.995875,0.0055579096
ZTF18acpvmit,1432423692415015006,59186.423692100216,2,16.2589,0.053938,13.718956,0.005198969
ZTF18acpvmit,1398456712415015012,59152.45671299985,2,16.7952,0.069696,13.760534,0.0042593298
ZTF18acpvmit,1430434162415015011,59184.43416670011,1,16.656706,0.053771347,14.35162,0.006434527
ZTF18acpvmit,1472350912415015007,59226.35091440007,1,16.617353,0.052136835,14.346835,0.006440764
ZTF18acpvmit,1010507342415010071,58764.50734949997,1,16.833904,0.067798756,14.623208,0.008850001
ZTF18acpvmit,734230922415015034,58488.23092589993,1,17.757845,0.14907269,14.437749,0.007004218
ZTF18acpvmit,726314022415010011,58480.314027800225,2,15.7023,0.04331,14.041962,0.009385402
ZTF18acpvmit,1446378052415015015,59200.378055599984,2,16.3422,0.112887,13.726712,0.010149603
ZTF18acpvmit,1396481272415015022,59150.48127309978,2,16.315653,0.024794193,13.724298,0.0022793338
ZTF18acpvmit,769188992415010008,58523.18899310008,2,15.6683,0.089814,14.049472,0.020221487
ZTF18acpvmit,1478296992415010046,59232.296990700066,2,16.688602,0.063637905,13.909903,0.0049230675
ZTF18acpvmit,983502432415015024,58737.502430600114,1,16.968628,0.06702102,14.384558,0.006202731
ZTF18acpvmit,831170462415010027,58585.17046299996,1,16.912361,0.059882913,14.613373,0.007206222
ZTF18acpvmit,760393922415010030,58514.393923600204,2,14.90978,0.1835224,14.329895,0.10758088
ZTF18acpvmit,1030480202415010056,58784.480208300054,1,17.084507,0.07782666,14.594383,0.007853781
ZTF18acpvmit,803201962415020022,58557.2019675998,2,16.281675,0.06799661,13.948781,0.00793103
ZTF18acpvmit,1130251932415010033,58884.25193289993,1,16.91871,0.07398984,14.612612,0.008845703
ZTF18acpvmit,1413468842415015013,59167.46884260001,2,16.820559,0.06180711,13.762066,0.0036952288
ZTF18acpvmit,1119246552415015025,58873.24655089993,2,16.380732,0.026883265,13.73012,0.0023401163
ZTF18acpvmit,1139188442415010061,58893.188449100126,1,16.0753,0.03741,14.776893,0.011314223
ZTF18acpvmit,1390446672415010054,59144.446678199805,2,15.7992,0.050062,14.022057,0.009742061
ZTF18acpvmit,1045526732415015007,58799.526736100204,1,17.129732,0.09067896,14.398503,0.0073284996
ZTF18acpvmit,1472291592415015024,59226.29159720009,2,15.646329,0.032786008,13.642389,0.0051774103
ZTF18acpvmit,1390501482415010108,59144.50148149999,1,16.113363,0.039550968,14.765639,0.011430558
ZTF18acpvmit,1150147832415015019,58904.14783560019,1,16.67801,0.050894797,14.354148,0.005985881
ZTF18acpvmit,1107339952415015006,58861.33995370008,1,16.885588,0.07307963,14.3766,0.007247718
ZTF18acpvmit,770239962415015022,58524.239965300076,1,17.231728,0.057270333,14.4064,0.004244227
ZTF18acpvmit,756193992415015010,58510.193993099965,1,16.547873,0.068185546,14.338007,0.008907302
ZTF18acpvmit,755230742415010019,58509.23074069992,1,16.468132,0.045656227,14.681519,0.008807544
